--------- beginning of system
01-08 00:41:51.957   635   698 W PackageManager: Not granting permission android.permission.READ_CONTACTS to package com.google.android.youtube because it was previously installed without
01-08 00:41:51.957   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.google.android.youtube because it was previously installed without
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.google.android.voicesearch.SHORTCUTS_ACCESS in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.google.android.voicesearch.ACCESS_SETTINGS in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.google.android.ears.permission.WRITE in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.google.googlenav.friend.permission.OPT_IN in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.google.android.apps.maps.permission.PREFETCH in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.google.android.apps.googlevoice.permission.AUTO_SEND in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Unknown permission com.android.chrome.PRERENDER_URL in package com.google.android.googlequicksearchbox
01-08 00:41:51.957   635   698 W PackageManager: Not granting permission android.permission.INTERACT_ACROSS_USERS_FULL to package org.cyanogenmod.snap (protectionLevel=258 flags=0x3858bc45)
01-08 00:41:51.957   635   698 W PackageManager: Not granting permission android.permission.SET_ORIENTATION to package org.cyanogenmod.snap (protectionLevel=2 flags=0x3858bc45)
01-08 00:41:51.957   635   698 W PackageManager: Not granting permission com.google.android.googleapps.permission.GOOGLE_AUTH to package com.android.providers.calendar (protectionLevel=2 flags=0x30083e45)
01-08 00:41:51.957   635   698 W PackageManager: Not granting permission com.google.android.googleapps.permission.GOOGLE_AUTH.cl to package com.android.providers.calendar (protectionLevel=2 flags=0x30083e45)
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.BATTERY_STATS to package com.onexuan.coolify (protectionLevel=50 flags=0x3808be44)
01-08 00:41:51.958   635   698 W PackageManager: Unknown permission android.permission.ACCESS_SUPERUSER in package com.onexuan.coolify
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.ACCESS_DOWNLOAD_MANAGER to package com.android.browser (protectionLevel=18 flags=0x3849be45)
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS to package com.android.browser (protectionLevel=2 flags=0x3849be45)
01-08 00:41:51.958   635   698 W PackageManager: Unknown permission cyanogenmod.permission.LEGALESE in package com.cyanogenmod.setupwizard
01-08 00:41:51.958   635   698 W PackageManager: Unknown permission com.cyngn.stats.SEND_ANALYTICS in package com.cyanogenmod.setupwizard
01-08 00:41:51.958   635   698 W PackageManager: Unknown permission com.cyanogen.permission.REQUEST_KILL_SWITCH_OP in package com.cyanogenmod.setupwizard
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS to package com.android.vending (protectionLevel=2 flags=0x384abec5)
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.READ_LOGS to package scd.lcex (protectionLevel=50 flags=0x3808be44)
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package scd.lcex because it was previously installed without
01-08 00:41:51.958   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package scd.lcex because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Unknown permission android.permission.ACCESS_SUPERUSER in package scd.lcex
01-08 00:41:51.959   635   698 W PackageManager: Unknown permission com.android.launcher.permission.READ_SETTINGS in package com.google.android.launcher
01-08 00:41:51.959   635   698 W PackageManager: Unknown permission com.android.launcher.permission.WRITE_SETTINGS in package com.google.android.launcher
01-08 00:41:51.959   635   698 W PackageManager: Unknown permission com.google.android.email.permission.ACCESS_PROVIDER in package com.google.android.gm
01-08 00:41:51.959   635   698 W PackageManager: Unknown permission com.google.android.gm.exchange.BIND in package com.google.android.gm
01-08 00:41:51.959   635   698 W PackageManager: Unknown permission com.android.email.partnerprovider.PARTNER_PROVIDER in package com.google.android.gm
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission com.google.android.apps.photos.permission.GOOGLE_PHOTOS to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.GET_ACCOUNTS to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.ACCESS_FINE_LOCATION to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.ACCESS_COARSE_LOCATION to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.READ_CONTACTS to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.WRITE_CONTACTS to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.READ_PHONE_STATE to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.959   635   698 W PackageManager: Not granting permission android.permission.CAMERA to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.RECORD_AUDIO to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Unknown permission com.google.android.gallery3d.permission.PICASA_STORE in package com.google.android.apps.plus
01-08 00:41:51.960   635   698 W PackageManager: Unknown permission com.google.googlenav.friend.permission.OPT_IN in package com.google.android.apps.plus
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.google.android.apps.plus because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.INTERACT_ACROSS_USERS to package com.google.android.syncadapters.contacts (protectionLevel=50 flags=0x38083e45)
01-08 00:41:51.960   635   698 W PackageManager: Unknown permission com.google.android.syncadapters.contacts.permission.GAL_SEARCH in package com.google.android.syncadapters.contacts
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.ACCESS_COARSE_LOCATION to package com.android.chrome because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.ACCESS_FINE_LOCATION to package com.android.chrome because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.CAMERA to package com.android.chrome because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.GET_ACCOUNTS to package com.android.chrome because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.RECORD_AUDIO to package com.android.chrome because it was previously installed without
01-08 00:41:51.960   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.android.chrome because it was previously installed without
01-08 00:41:51.962   635   698 W PackageManager: Unknown permission com.chrome.permission.DEVICE_EXTRAS in package com.android.chrome
01-08 00:41:51.962   635   698 W PackageManager: Unknown permission com.sec.enterprise.knox.MDM_CONTENT_PROVIDER in package com.android.chrome
01-08 00:41:51.962   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.android.chrome because it was previously installed without
01-08 00:41:51.962   635   698 W PackageManager: Unknown permission com.android.launcher.permission.READ_SETTINGS in package com.cyanogenmod.trebuchet
01-08 00:41:51.962   635   698 W PackageManager: Unknown permission com.android.launcher.permission.WRITE_SETTINGS in package com.cyanogenmod.trebuchet
01-08 00:41:51.962   635   698 W PackageManager: Unknown permission com.google.android.apps.enterprise.dmagent.permission.AutoSyncPermission in package com.google.android.gms
01-08 00:41:51.962   635   698 W PackageManager: Unknown permission com.google.android.wearable.READ_SETTINGS in package com.google.android.gms
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission com.android.launcher.permission.PRELOAD_WORKSPACE in package com.google.android.partnersetup
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission com.google.android.permission.INSTALL_WEARABLE_PACKAGES in package com.android.packageinstaller
01-08 00:41:51.963   635   698 W PackageManager: Not granting permission android.permission.DELETE_PACKAGES to package com.svox.pico (protectionLevel=18 flags=0x3808be45)
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission android.permission.ACCESS_SUPERUSER in package com.cyanogenmod.filemanager
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission com.cyanogenmod.filemanager.permissions.READ_THEME in package com.cyanogenmod.filemanager
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission com.google.android.gm.exchange.BIND in package com.google.android.calendar
01-08 00:41:51.963   635   698 W PackageManager: Not granting permission android.permission.DUMP to package com.asksven.betterbatterystats (protectionLevel=50 flags=0x3848be44)
01-08 00:41:51.963   635   698 W PackageManager: Not granting permission android.permission.DEVICE_POWER to package com.asksven.betterbatterystats (protectionLevel=2 flags=0x3848be44)
01-08 00:41:51.963   635   698 W PackageManager: Not granting permission android.permission.READ_LOGS to package com.asksven.betterbatterystats (protectionLevel=50 flags=0x3848be44)
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission android.permission.ACCESS_SUPERUSER in package com.asksven.betterbatterystats
01-08 00:41:51.963   635   698 W PackageManager: Unknown permission com.google.android.gallery3d.permission.PICASA_STORE in package com.android.dreams.phototable
01-08 00:41:51.963   635   698 W PackageManager: Not granting permission android.permission.CONTROL_KEYGUARD to package com.google.android.gsf.login (protectionLevel=2 flags=0x3048be45)
01-08 00:41:51.964   635   698 W PackageManager: Unknown permission com.android.vending.billing.IBillingAccountService.BIND2 in package com.google.android.gsf.login
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.GET_ACCOUNTS to package com.Slack because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.Slack because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.Slack because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.READ_CONTACTS to package com.Slack because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.RECORD_AUDIO to package com.Slack because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.READ_PHONE_STATE to package com.Slack because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.READ_PHONE_STATE to package com.magicv.airbrush because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.magicv.airbrush because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.MOUNT_UNMOUNT_FILESYSTEMS to package com.magicv.airbrush (protectionLevel=18 flags=0x3818be44)
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.CAMERA to package com.magicv.airbrush because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.magicv.airbrush because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Unknown permission com.android.launcher.permission.READ_SETTINGS in package com.android.settings
01-08 00:41:51.964   635   698 W PackageManager: Unknown permission com.android.launcher.permission.WRITE_SETTINGS in package com.android.settings
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.REAL_GET_TASKS to package com.cyanogenmod.eleven (protectionLevel=18 flags=0x3818be65)
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.accuweather.android because it was previously installed without
01-08 00:41:51.964   635   698 W PackageManager: Not granting permission android.permission.ACCESS_COARSE_LOCATION to package com.accuweather.android because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.ACCESS_FINE_LOCATION to package com.accuweather.android because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.accuweather.android because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.CHANGE_CONFIGURATION to package com.accuweather.android (protectionLevel=50 flags=0x3848be44)
01-08 00:41:51.965   635   698 W PackageManager: Unknown permission com.amazon.device.messaging.permission.RECEIVE in package com.accuweather.android
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_CONTACTS to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_PHONE_STATE to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.ACCESS_COARSE_LOCATION to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.ACCESS_FINE_LOCATION to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.CAMERA to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.RECORD_AUDIO to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_SMS to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.RECEIVE_SMS to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.SEND_SMS to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.RECEIVE_MMS to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.CALL_PHONE to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.WRITE_CONTACTS to package com.google.android.talk because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.REGISTER_CONNECTION_MANAGER to package com.google.android.talk (protectionLevel=18 flags=0x3059be44)
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.ACCESS_COARSE_LOCATION to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.ACCESS_FINE_LOCATION to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.GET_ACCOUNTS to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_PHONE_STATE to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_CONTACTS to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.965   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.quoord.tapatalkpro.activity because it was previously installed without
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.MANAGE_DOCUMENTS to package com.android.deskclock (protectionLevel=2 flags=0x3c49be45)
01-08 00:41:51.966   635   698 W PackageManager: Unknown permission com.android.deskclock.worldclock.permissions.WRITE_DATABASE in package com.android.deskclock
01-08 00:41:51.966   635   698 W PackageManager: Unknown permission org.codeaurora.permission.POWER_ON_ALERT in package com.android.deskclock
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.WRITE_SECURE_SETTINGS to package com.android.deskclock (protectionLevel=50 flags=0x3c49be45)
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.WRITE_EXTERNAL_STORAGE to package com.uts.mmaj because it was previously installed without
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.GET_ACCOUNTS to package com.uts.mmaj because it was previously installed without
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.ACCESS_COARSE_LOCATION to package com.uts.mmaj because it was previously installed without
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.READ_PHONE_STATE to package com.uts.mmaj because it was previously installed without
01-08 00:41:51.966   635   698 W PackageManager: Not granting permission android.permission.READ_EXTERNAL_STORAGE to package com.uts.mmaj because it was previously installed without
01-08 00:41:51.990   635   648 I UsageStatsService: User[0] Rollover scheduled @ 2017-01-08 15:12:09(1483906329613)
01-08 00:41:52.025   635   698 W PackageSettings: Skipping PackageSetting{d5fb307 org.telegram.messenger/10084} due to missing metadata
01-08 00:41:52.026   635   698 W PackageSettings: Skipping PackageSetting{8b58c34 com.estrongs.android.pop/10093} due to missing metadata
01-08 00:41:52.026   635   698 W PackageSettings: Skipping PackageSetting{a3cba5d com.facebook.katana/10095} due to missing metadata
01-08 00:41:52.027   635   698 W PackageSettings: Skipping PackageSetting{d91dfd2 com.facebook.orca/10096} due to missing metadata
01-08 00:41:52.065   635   635 I SystemServer: StartLockSettingsService
01-08 00:41:52.065   635   635 I SystemServiceManager: Starting com.android.server.LockSettingsService$Lifecycle
01-08 00:41:52.067   635   698 W MountService: No primary storage mounted!
01-08 00:41:52.067   635   698 D VoldConnector: SND -> {2 asec list}
01-08 00:41:52.067   635   700 D VoldConnector: RCV <- {200 2 asec operation succeeded}
01-08 00:41:52.072   635   635 I SystemServiceManager: Starting com.android.server.PersistentDataBlockService
01-08 00:41:52.074   635   635 E PersistentDataBlockService: not able to find package 
01-08 00:41:52.074   635   635 E PersistentDataBlockService: android.content.pm.PackageManager$NameNotFoundException: 
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at android.app.ApplicationPackageManager.getPackageUidAsUser(ApplicationPackageManager.java:256)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.getAllowedUid(PersistentDataBlockService.java:102)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.<init>(PersistentDataBlockService.java:93)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at java.lang.reflect.Constructor.newInstance0(Native Method)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at java.lang.reflect.Constructor.newInstance(Constructor.java:430)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServiceManager.startService(SystemServiceManager.java:92)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.startOtherServices(SystemServer.java:798)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.run(SystemServer.java:361)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.main(SystemServer.java:233)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at java.lang.reflect.Method.invoke(Native Method)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:886)
01-08 00:41:52.074   635   635 E PersistentDataBlockService: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:776)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: partition not available?
01-08 00:41:52.075   635   635 E PersistentDataBlockService: java.io.FileNotFoundException: /dev/block/by-name/persistent (Permission denied)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at java.io.FileInputStream.open(Native Method)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at java.io.FileInputStream.<init>(FileInputStream.java:146)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.computeDigestLocked(PersistentDataBlockService.java:236)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.enforceChecksumValidity(PersistentDataBlockService.java:195)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.onStart(PersistentDataBlockService.java:113)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServiceManager.startService(SystemServiceManager.java:112)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.startOtherServices(SystemServer.java:798)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.run(SystemServer.java:361)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.main(SystemServer.java:233)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at java.lang.reflect.Method.invoke(Native Method)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:886)
01-08 00:41:52.075   635   635 E PersistentDataBlockService: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:776)
01-08 00:41:52.075   635   635 I PersistentDataBlockService: Formatting FRP partition...
01-08 00:41:52.076   635   635 E PersistentDataBlockService: partition not available?
01-08 00:41:52.076   635   635 E PersistentDataBlockService: java.io.FileNotFoundException: /dev/block/by-name/persistent (Permission denied)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at java.io.FileOutputStream.open(Native Method)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:221)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:169)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.formatPartitionLocked(PersistentDataBlockService.java:278)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.enforceChecksumValidity(PersistentDataBlockService.java:198)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.PersistentDataBlockService.onStart(PersistentDataBlockService.java:113)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServiceManager.startService(SystemServiceManager.java:112)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.startOtherServices(SystemServer.java:798)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.run(SystemServer.java:361)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.server.SystemServer.main(SystemServer.java:233)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at java.lang.reflect.Method.invoke(Native Method)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:886)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:776)
01-08 00:41:52.076   635   635 E PersistentDataBlockService: partition not available
01-08 00:41:52.077   635   635 I SystemServiceManager: Starting com.android.server.DeviceIdleController
01-08 00:41:52.082   635   635 I SystemServiceManager: Starting com.android.server.devicepolicy.DevicePolicyManagerService$Lifecycle
01-08 00:41:52.091   635   635 I SystemServer: StartStatusBarManagerService
01-08 00:41:52.093   635   635 I SystemServer: StartClipboardService
01-08 00:41:52.095   635   635 I SystemServer: StartNetworkManagementService
01-08 00:41:52.098   635   732 I NetworkManagement: onDaemonConnected()
01-08 00:41:52.101   635   635 I SystemServiceManager: Starting com.android.server.TextServicesManagerService$Lifecycle
01-08 00:41:52.106   635   635 I SystemServer: StartNetworkScoreService
01-08 00:41:52.108   635   635 I SystemServer: StartNetworkStatsService
01-08 00:41:52.117   635   635 I SystemServer: StartNetworkPolicyManagerService
01-08 00:41:52.128   635   635 I SystemServer: No Wi-Fi NAN Service (NAN support Not Present)
01-08 00:41:52.130   635   635 I SystemServiceManager: Starting com.android.server.wifi.p2p.WifiP2pService
01-08 00:41:52.194   635   635 I SystemServiceManager: Starting com.android.server.wifi.WifiService
--------- beginning of crash
01-08 00:41:52.501   317   745 F libc    : Fatal signal 11 (SIGSEGV), code 1, fault addr 0x58 in tid 745 (CamHAL_PREVIEW)
01-08 00:41:52.561   753   753 F DEBUG   : *** *** *** *** *** *** *** *** *** *** *** *** *** *** *** ***
01-08 00:41:52.561   753   753 F DEBUG   : CM Version: '14.1-20161230-UNOFFICIAL-Z008'
01-08 00:41:52.562   753   753 F DEBUG   : Build fingerprint: 'asus/WW_Z008/Z008:6.0.1/MMB29P/4.21.40.112_20160825_6078_user:user/release-keys'
01-08 00:41:52.562   753   753 F DEBUG   : Revision: '0'
01-08 00:41:52.562   753   753 F DEBUG   : ABI: 'x86'
01-08 00:41:52.562   753   753 F DEBUG   : pid: 317, tid: 745, name: CamHAL_PREVIEW  >>> /system/bin/mediaserver <<<
01-08 00:41:52.562   753   753 F DEBUG   : signal 11 (SIGSEGV), code 1 (SEGV_MAPERR), fault addr 0x58
01-08 00:41:52.562   753   753 F DEBUG   :     eax 00060b02  ebx f1587ff0  ecx f11c4900  edx 00000000
01-08 00:41:52.562   753   753 F DEBUG   :     esi f11bea00  edi e7c82730
01-08 00:41:52.562   753   753 F DEBUG   :     xcs 00000023  xds 0000002b  xes 0000002b  xfs 00000003  xss 0000002b
01-08 00:41:52.562   753   753 F DEBUG   :     eip f14fb055  ebp e7c82698  esp e7c82670  flags 00000296
01-08 00:41:52.562   635   635 I SystemServiceManager: Starting com.android.server.wifi.scanner.WifiScanningService
01-08 00:41:52.566   753   753 F DEBUG   : 
01-08 00:41:52.566   753   753 F DEBUG   : backtrace:
01-08 00:41:52.566   753   753 F DEBUG   :     #00 pc 00070055  /system/lib/libcameraservice.so (_ZN7android23CameraHardwareInterface11__set_usageEP18preview_stream_opsi+37)
01-08 00:41:52.566   753   753 F DEBUG   :     #01 pc 00086206  /system/lib/hw/camera.vendor.mofd_v1.so (_ZN7android13PreviewThread22handleSetPreviewWindowEPNS0_23MessageSetPreviewWindowE+182)
01-08 00:41:52.566   753   753 F DEBUG   :     #02 pc 0008723a  /system/lib/hw/camera.vendor.mofd_v1.so (_ZN7android13PreviewThread24waitForAndExecuteMessageEv+490)
01-08 00:41:52.566   753   753 F DEBUG   :     #03 pc 000873e7  /system/lib/hw/camera.vendor.mofd_v1.so (_ZN7android13PreviewThread10threadLoopEv+71)
01-08 00:41:52.566   753   753 F DEBUG   :     #04 pc 00012179  /system/lib/libutils.so (_ZN7android6Thread11_threadLoopEPv+313)
01-08 00:41:52.566   753   753 F DEBUG   :     #05 pc 00011949  /system/lib/libutils.so (_ZN13thread_data_t10trampolineEPKS_+265)
01-08 00:41:52.566   753   753 F DEBUG   :     #06 pc 000859c4  /system/lib/libc.so (_ZL15__pthread_startPv+212)
01-08 00:41:52.566   753   753 F DEBUG   :     #07 pc 0002f650  /system/lib/libc.so (__start_thread+32)
01-08 00:41:52.566   753   753 F DEBUG   :     #08 pc 0002d406  /system/lib/libc.so (__bionic_clone+70)
01-08 00:41:52.569   635   635 I SystemServiceManager: Starting com.android.server.wifi.RttService
01-08 00:41:52.571   635   635 I SystemServiceManager: Starting com.android.server.ethernet.EthernetService
01-08 00:41:52.574   635   635 I SystemServer: StartConnectivityService
01-08 00:41:52.580   635   635 D ConnectivityService: ConnectivityService starting up
01-08 00:41:52.585   635   635 D ConnectivityService: wifiOnly=false
01-08 00:41:52.596   635   635 I SystemServer: StartNsdService
01-08 00:41:52.599   635   635 I SystemServer: StartUpdateLockService
